ORIGIN,DEST,DISTANCE,CRS_ELAPSED_TIME
DTW,PDX,1953.0,294.23553719008265
DTW,PHL,453.0,102.13059701492537
DTW,PHX,1671.0,262.1598827743406
DTW,PIA,346.0,84.78184991273997
DTW,PIT,201.0,65.87053020961775
DTW,PLN,243.0,74.15310344827586
DTW,PVD,615.0,109.31281407035176
DTW,PWM,668.0,113.74798387096774
DTW,RDU,501.0,102.6267087276551
DTW,RIC,456.0,101.15505397448479
DTW,ROC,296.0,75.17914438502673
DTW,RSW,1084.0,175.52315789473684
DTW,SAN,1956.0,296.9490909090909
DTW,SAT,1214.0,200.34097421203438
DTW,SAV,705.0,124.66666666666667
DTW,SBN,157.0,61.933514246947084
DTW,SCE,301.0,74.0
DTW,SDF,306.0,82.532
DTW,SEA,1927.0,300.00223114680944
DTW,SFO,2079.0,315.9334691106585
DTW,SJU,1930.0,284.5
DTW,SLC,1481.0,242.0012406947891
DTW,SRQ,1022.0,174.5888888888889
DTW,STL,440.0,100.39171597633135
DTW,SYR,374.0,81.56802721088435
DTW,TPA,983.0,161.03924914675767
DTW,TTN,464.0,95.99610894941634
DTW,TUL,789.0,148.41152263374485
DTW,TVC,207.0,66.77365853658537
DTW,TYS,443.0,91.87128712871286
DVL,DEN,638.0,123.08835341365462
DVL,JMS,83.0,48.787301587301585
EAU,ORD,269.0,79.63333333333334
ECP,ATL,240.0,73.19354838709677
ECP,BNA,401.0,79.25637393767705
ECP,BWI,798.0,126.0
ECP,DAL,674.0,115.33783783783784
ECP,HOU,571.0,111.6470588235294
ECP,IAH,572.0,120.43178410794603
ECP,STL,634.0,106.33858267716535
EFD,IAH,28.0,30.0
EGE,ATL,1312.0,184.73949579831933
EGE,DEN,120.0,63.350125944584384
EGE,DFW,721.0,128.28801843317973
EGE,EWR,1725.0,243.59595959595958
EGE,IAD,1573.0,205.0
EGE,IAH,934.0,158.10569105691056
EGE,JFK,1746.0,257.9056603773585
EGE,LAX,748.0,136.81512605042016
EGE,MIA,1810.0,243.2925170068027
EGE,ORD,1007.0,162.6044776119403
EGE,PHX,513.0,118.0
EKO,SLC,200.0,54.8421052631579
ELM,ATL,717.0,156.69230769230768
ELM,DTW,332.0,87.80717761557177
ELM,ORD,566.0,129.86170212765958
ELP,ATL,1282.0,184.23726977248103
ELP,AUS,528.0,89.69583778014942
ELP,DAL,562.0,97.21735959153902
ELP,DEN,563.0,114.501312335958
ELP,DFW,551.0,106.84014869888476
ELP,HOU,677.0,110.37091988130564
ELP,IAH,667.0,120.26578947368421
ELP,LAS,583.0,108.09154929577464
ELP,LAX,714.2295081967213,127.69180327868852
ELP,PHX,347.0,76.81184407796101
ELP,SAT,496.0,82.58680555555556
ERI,DTW,164.0,68.17808219178082
ERI,ORD,398.0,100.67378917378917
ESC,DTW,306.0,77.2998379254457
EUG,DEN,996.0,159.83257229832572
EUG,LAX,748.0,140.17164179104478
EUG,SFO,451.0,95.00543806646526
EUG,SGU,706.0,115.0
EUG,SLC,618.0,109.65817694369973
EUG,TUS,1062.0,145.0
EVV,ATL,350.0,86.55907780979827
EVV,DTW,363.0,88.5201072386059
EVV,ORD,272.0,82.39501039501039
EWN,ATL,433.0,96.57824143070044
EWR,ALB,143.0,64.53529411764706
EWR,ANC,3370.0,476.0
EWR,ATL,746.0,151.1084587441619
EWR,AUS,1504.0,245.7951256664128
EWR,AVL,583.0,117.6268656716418
EWR,AVP,93.0,54.544444444444444
EWR,BDL,116.0,54.39267015706806
EWR,BGR,393.0,101.2051282051282
EWR,BNA,748.0,151.73694779116465
EWR,BOS,200.0,73.33882863340564
EWR,BQN,1585.0,227.83519553072625
EWR,BTV,266.0,76.73005219985086
EWR,BUF,282.0,83.3970588235294
EWR,BWI,169.0,68.46829268292683
EWR,BZN,1882.0,301.45
EWR,CAK,382.0,98.11854951185495
EWR,CHA,718.0,153.81363636363636
EWR,CHS,628.0,130.15305466237942
EWR,CLE,404.0,101.37414543194531
EWR,CLT,529.0,118.58755108456461
EWR,CMH,463.0,111.08099352051836
EWR,CVG,569.0,132.4212962962963
EWR,DAY,533.0,123.6412213740458
EWR,DCA,199.0,76.9984639016897
EWR,DEN,1605.0,264.83030852994557
EWR,DFW,1372.0,236.21669161676647
EWR,DSM,1017.0,183.53149606299212
EWR,DTW,488.0,118.32984977139125
EWR,EGE,1725.0,290.64
EWR,FLL,1065.0,183.584840227892
EWR,FNT,518.0,119.44970414201184
EWR,FWA,578.0,122.79130434782608
EWR,GRR,605.0,131.4828431372549
EWR,GSO,445.0,102.67773788150808
EWR,GSP,594.0,125.5682326621924
EWR,HDN,1728.0,281.65384615384613
EWR,HNL,4962.0,666.8638888888889
EWR,HOU,1411.0,250.94117647058823
EWR,IAD,212.0,78.125
EWR,IAH,1400.0,233.97779675491034
EWR,IND,645.0,137.18714555765595
EWR,JAC,1874.0,305.1578947368421
EWR,JAX,820.0,155.9757085020243
EWR,LAS,2227.0,339.0791238265534
EWR,LAX,2454.0,365.58233670653175
EWR,LEX,588.0,128.96571428571428
EWR,MCI,1092.0,199.20967741935485
EWR,MCO,937.0,168.70031598203892
EWR,MDW,711.0,142.87722586691658
EWR,MEM,946.0,181.60662824207492
EWR,MHT,209.0,69.66546762589928
EWR,MIA,1085.0,188.49966909331567
EWR,MKE,725.0,148.24108003857282
EWR,MSN,799.0,154.4577861163227
EWR,MSP,1008.0,182.17139737991266
EWR,MSY,1167.0,200.16121758737316
EWR,MTJ,1795.0,295.7916666666667
EWR,MYR,550.0,125.7508896797153
EWR,OKC,1325.0,227.65
EWR,OMA,1134.0,199.9814126394052
EWR,ORD,719.0,153.24028268551237
EWR,ORF,284.0,83.85239852398524
EWR,PBI,1023.0,176.15872494249095
EWR,PDX,2434.0,371.49152542372883
EWR,PHX,2133.0,327.7088830255057
EWR,PIT,319.0,90.39014373716633
EWR,PVD,160.0,63.1280487804878
EWR,PWM,284.0,78.53740157480316
EWR,RDU,416.0,101.59358841778698
EWR,RIC,277.0,87.99912891986062
EWR,ROC,246.0,79.37883008356546
EWR,RSW,1068.0,187.63113367174282
EWR,SAN,2425.0,363.4120930232558
EWR,SAT,1569.0,256.10283687943263
EWR,SAV,708.0,143.2710843373494
EWR,SBN,637.0,131.2170542635659
EWR,SDF,642.0,141.37169517884914
EWR,SEA,2402.0,370.85794743429284
EWR,SFO,2565.0,375.10233872233556
EWR,SJU,1608.0,237.42462146148782
EWR,SLC,1969.0,311.91336633663366
EWR,SNA,2434.0,369.9423558897243
EWR,SRQ,1034.0,184.0625
EWR,STL,872.0,168.55760368663596
EWR,STT,1634.0,248.31196581196582
EWR,SYR,195.0,72.84160756501183
EWR,TPA,997.0,176.7344706911636
EWR,TVC,644.0,129.78082191780823
EWR,TYS,631.0,132.26792452830188
EWR,XNA,1131.0,202.66666666666666
EYW,ATL,646.0,123.50368271954675
FAI,ANC,261.0,61.61786237188873
FAI,MSP,2466.0,317.21875
FAI,ORD,2785.0,352.2647058823529
FAI,SEA,1533.0,214.3084677419355
FAR,ATL,1123.0,191.47058823529412
FAR,DEN,627.0,125.4696394686907
FAR,MSP,223.0,66.74150058616647
FAR,ORD,557.0,116.1457455770851
FAT,DEN,844.0,143.319099378882
FAT,DFW,1313.0,195.70935251798562
FAT,LAX,209.0,73.31528189910979
FAT,PDX,626.0,115.53314917127072
FAT,PHX,493.0,107.04435483870968
FAT,SAN,314.0,70.06657420249654
FAT,SEA,748.0,131.4994786235662
FAT,SFO,158.0,59.93575207860922
FAT,SLC,501.0,101.6414708886619
FAY,ATL,331.0,89.20652818991098
FCA,ATL,1842.0,256.0
FCA,DEN,752.0,134.3193657984145
FCA,LAX,1014.0,194.30769230769232
FCA,MSP,1026.0,152.50553505535055
FCA,ORD,1352.0,203.77868852459017
FCA,SFO,844.0,143.0
FCA,SLC,531.0,102.61750245821042
FLG,PHX,119.0,55.273980154355016
FLL,ACY,977.0,146.4581901489118
FLL,ALB,1204.0,183.24700598802394
FLL,ATL,581.0,115.10412621359224
FLL,AUS,1105.0,183.7047970479705
FLL,BDL,1173.0,175.81172839506172
FLL,BNA,793.0,138.58599695585997
FLL,BOS,1237.0,187.7749244712991
FLL,BQN,982.0,145.73949579831933
FLL,BUF,1166.0,179.88519637462235
FLL,BWI,925.0,150.82612131989725
FLL,CAK,1026.0,162.0
FLL,CHS,470.0,104.00824175824175
FLL,CLE,1062.0,170.66466346153845
FLL,CLT,632.0,121.20318391286133
FLL,CMH,973.0,161.07773851590105
FLL,CVG,932.0,151.49484536082474
FLL,DAL,1108.0,183.2545045045045
FLL,DCA,899.0,146.47443389335282
FLL,DEN,1703.0,266.0655249441549
FLL,DFW,1119.0,192.64144011756062
FLL,DTW,1127.0,180.25463414634146
FLL,EWR,1065.0,177.07208550832712
FLL,HOU,957.0,166.41983695652175
FLL,HPN,1097.0,173.35961272475797
FLL,IAD,901.0,157.6875
FLL,IAG,1176.0,175.70048309178745
FLL,IAH,966.0,169.21089161772557
FLL,IND,1005.0,168.70065789473685
FLL,ISP,1092.0,169.1315789473684
FLL,JAX,319.0,75.87177121771218
FLL,JFK,1069.0,173.068207314337
FLL,LAS,2173.0,319.19744058500913
FLL,LAX,2342.350656167979,341.13438320209974
FLL,LBE,980.0,152.74916387959865
FLL,LGA,1076.0,175.25642831983092
FLL,MCI,1242.0,199.92840095465394
FLL,MCO,177.0,58.38186813186813
FLL,MDW,1167.0,191.03813559322035
FLL,MHT,1262.0,195.0
FLL,MKE,1243.0,197.4451410658307
FLL,MSP,1487.0,233.027496382055
FLL,MSY,674.0,125.21356553620532
FLL,MYR,529.0,99.6302729528536
FLL,OKC,1218.0,215.0
FLL,ORD,1182.0,199.88770685579198
FLL,ORH,1211.0,177.40509915014164
FLL,PBG,1334.0,187.97119341563786
FLL,PHL,992.0,161.72192513368984
FLL,PHX,1972.0,308.98343685300205
FLL,PIT,994.0,159.04761904761904
FLL,PVD,1188.0,179.56496519721577
FLL,RDU,680.0,123.04930662557781
FLL,RIC,805.0,130.97520661157026
FLL,SAN,2269.0,319.59183673469386
FLL,SEA,2717.0,395.52676056338026
FLL,SFO,2584.0,374.936400541272
FLL,SJU,1046.0,152.85778083132945
FLL,STL,1057.0,173.9
FLL,STT,1107.0,155.37119113573408
FLL,SWF,1118.0,178.7967032967033
FLL,SYR,1197.0,183.57232704402514
FLL,TPA,197.0,61.07581395348837
FLL,TTN,1026.0,168.04508196721312
FNT,ATL,645.0,132.4921514312096
FNT,BWI,452.0,95.19886363636364
FNT,EWR,518.0,104.54069767441861
FNT,LAS,1733.0,266.65
FNT,MCO,1011.0,164.6590909090909
FNT,MDW,221.0,63.69565217391305
FNT,MSP,491.0,105.33475479744136
FNT,ORD,223.0,71.85209713024283
FNT,RSW,1138.0,173.125
FNT,TPA,1036.0,169.95238095238096
FSD,ATL,954.0,148.4905063291139
FSD,DEN,483.0,105.61183704842429
FSD,MSP,196.0,64.4
FSD,ORD,462.0,102.19364375461936
FSM,ATL,579.0,108.95069337442219
FSM,DFW,227.0,70.31501057082453
FWA,ATL,508.0,115.98538011695906
FWA,DTW,128.0,64.23930131004367
FWA,EWR,578.0,102.85087719298245
FWA,MSP,488.0,118.04843304843305
FWA,ORD,157.0,64.45704162976085
GCC,DEN,313.0,80.53963414634147
GCC,SLC,410.0,91.4696132596685
GCK,DFW,404.0,88.76498800959233
GEG,ANC,1584.0,220.0
GEG,BOI,287.0,61.153225806451616
GEG,DEN,836.0,133.08895066018067
GEG,LAS,806.0,134.53966005665723
GEG,LAX,945.0,176.73529411764707
GEG,MDW,1511.0,201.7741935483871
GEG,MSP,1175.0,171.64622641509433
GEG,OAK,723.0,126.71309192200557
GEG,PHX,1020.0,155.6791569086651
GEG,SEA,224.0,70.0864898989899
GEG,SLC,546.0,100.76169265033407
GFK,MSP,284.0,76.77046979865771
GGG,DFW,140.0,59.30886075949367
GJT,DEN,212.0,68.71640091116173
GJT,IAH,979.0,152.0
GJT,PHX,438.0,107.20430107526882
GJT,SLC,216.0,64.2218782249742
GNV,ATL,300.0,81.04835847382431
GPT,ATL,352.0,84.65913757700206
GPT,DFW,500.0,112.4796437659033
GPT,IAH,376.0,90.97839506172839
GRB,ATL,774.0,139.63188976377953
GRB,DTW,287.0,77.28800988875155
GRB,MSP,252.0,73.58481262327416
GRB,MSY,1006.0,154.0
GRB,ORD,173.0,64.63195435092724
GRI,DFW,561.0,111.16346153846153
GRK,ATL,803.0,131.93682310469313
GRK,DFW,134.0,56.27051671732523
GRK,IAH,166.0,61.759389671361504
GRR,ATL,640.0,123.14295168762409
GRR,BWI,528.0,99.80593607305936
GRR,DEN,1015.0,176.96038034865293
GRR,DTW,120.0,58.381147540983605
GRR,EWR,605.0,114.3183568677792
GRR,IAH,1042.0,181.37430167597765
GRR,LGA,618.0,122.86538461538461
GRR,MCO,1024.0,163.3910034602076
GRR,MDW,137.0,54.15989159891599
GRR,MSP,408.0,94.99555273189327
GRR,ORD,137.0,63.311867525298986
GRR,RSW,1147.0,176.68269230769232
GRR,STL,382.0,94.70588235294117
GRR,TPA,1041.0,159.30851063829786
GSO,ATL,306.0,85.28140703517587
GSO,CLT,83.0,65.78048780487805
GSO,DEN,1370.0,222.50485436893203
GSO,DTW,460.0,105.10982658959537
GSO,EWR,445.0,102.37803780378037
GSO,LGA,461.0,103.48298217179902
GSO,ORD,589.0,124.89784946236558
GSP,ATL,153.0,62.87311950042577
GSP,BWI,426.0,80.51829268292683
GSP,DFW,862.0,158.58959537572255
GSP,DTW,508.0,111.85814360770578
GSP,EWR,594.0,116.39109506618531
GSP,HOU,845.0,156.4835164835165
GSP,IAH,837.0,159.89016018306637
GSP,LGA,610.0,124.03045685279187
GSP,MDW,562.0,113.44086021505376
GSP,ORD,577.0,122.19847328244275
GST,JNU,41.0,26.49397590361446
GTF,DEN,624.0,114.80989583333333
GTF,MSP,887.0,141.86136363636365
GTF,ORD,1210.0,192.0
GTF,SLC,463.0,93.86
GTR,ATL,241.0,74.7480079681275
GUC,DEN,152.0,58.666666666666664
GUC,DFW,678.0,117.5925925925926
GUC,IAH,886.0,148.36
GUC,ORD,1031.0,161.4
GUM,HNL,3801.0,430.93150684931504
GUM,SPN,129.0,40.0
HDN,ATL,1340.0,191.5304347826087
HDN,DEN,141.0,60.72628726287263
HDN,DFW,769.0,135.25675675675674
HDN,EWR,1728.0,240.84615384615384
HDN,IAD,1582.0,220.5185185185185
HDN,IAH,985.0,161.63636363636363
HDN,LAX,763.0,137.3695652173913
HDN,SAN,769.0,141.0
HDN,SEA,891.0,162.42857142857142
HDN,SFO,838.0,149.30769230769232
HIB,INL,86.0,43.090395480225986
HIB,MSP,174.0,61.825944170771756
HLN,DEN,594.0,115.36694677871148
HLN,MSP,913.0,150.03058103975536
HLN,SLC,402.0,88.30610021786492
HNL,ANC,2777.0,370.15533980582524
HNL,ATL,4502.0,523.9921671018277
HNL,BLI,2715.0,352.21590909090907
HNL,DEN,3365.0,405.0858725761773
HNL,DFW,3784.0,451.9217273954116
HNL,EWR,4962.0,581.0833333333334
HNL,GUM,3801.0,470.54794520547944
HNL,IAD,4817.0,558.0061349693251
HNL,IAH,3904.0,460.0193370165746
HNL,ITO,216.0,53.352206169465056
HNL,JFK,4983.0,581.2795698924731
HNL,KOA,163.0,46.358235556215654
HNL,LAS,2762.0,341.6469194312796
HNL,LAX,2556.0,330.0150797825706
HNL,LIH,102.0,40.40531107738998
HNL,MSP,3972.0,469.4161073825503
HNL,OAK,2409.0,314.12589928057554
HNL,OGG,100.0,40.23065032571492
HNL,ORD,4243.0,491.3150684931507
HNL,PDX,2603.0,333.10526315789474
HNL,PHX,2917.0,357.77172958735736
HNL,PPG,2599.0,346.125
HNL,SAN,2614.0,327.4451038575668
HNL,SEA,2677.0,349.1705514496873
HNL,SFO,2398.0,310.2626066718386
HNL,SJC,2417.0,312.83082077051927
HNL,SLC,2994.0,372.403743315508
HNL,SMF,2462.0,317.90410958904107
HOB,IAH,501.0,101.270796460177
HOU,ABQ,759.0,129.83430799220272
HOU,ATL,696.0,119.4699413489736
HOU,AUS,148.0,47.242990654205606
HOU,BHM,570.0,93.50375939849624
HOU,BNA,670.0,107.28933631618196
HOU,BOS,1609.0,218.91878669275928
HOU,BWI,1246.0,175.09012875536482
HOU,CHS,928.0,136.27551020408163
HOU,CLT,920.0,139.50738916256157
HOU,CRP,187.0,51.37546468401487
HOU,DAL,239.0,59.96347528753497
HOU,DCA,1218.0,174.42596991290577
HOU,DEN,883.0,146.71144278606965
HOU,DFW,247.0,72.99025069637884
HOU,ECP,571.0,92.98507462686567
HOU,ELP,677.0,114.13913913913913
HOU,EWR,1411.0,197.22007722007723
HOU,FLL,957.0,140.28532608695653
HOU,GSP,845.0,120.0
HOU,HRL,277.0,60.41962174940898
HOU,IND,861.0,131.16424116424116
HOU,JAX,816.0,119.28571428571429
HOU,JFK,1428.0,207.20385674931129
HOU,LAS,1235.0,194.01417960837273
HOU,LAX,1390.0,213.66869300911853
HOU,LBB,474.0,94.41176470588235
HOU,LGA,1428.0,202.36037934668073
HOU,MAF,441.0,84.74798387096774
HOU,MCI,666.0,112.39825581395348
HOU,MCO,849.0,132.4264705882353
HOU,MDW,937.0,145.30046948356807
HOU,MEM,484.0,86.06382978723404
HOU,MSY,302.0,62.22805933250927
HOU,OAK,1642.0,247.3702664796634
HOU,OKC,419.0,79.40658499234303
HOU,PDX,1843.0,264.5320197044335
HOU,PHX,1020.0,166.49870801033592
HOU,PIT,1131.0,160.43360433604337
HOU,PNS,488.0,82.89473684210526
HOU,RDU,1050.0,148.45549738219896
HOU,SAN,1313.0,199.09151193633951
HOU,SAT,192.0,54.43084050297816
HOU,SEA,1894.0,273.0204081632653
HOU,SJU,1997.0,260.64814814814815
HOU,SLC,1214.0,170.0
HOU,SNA,1357.0,207.17451523545705
HOU,STL,687.0,113.73974645786727
HOU,TPA,781.0,118.5781990521327
HOU,TUL,453.0,84.52573158425832
HOU,TUS,945.0,157.5
HPN,ATL,780.0,146.34326923076924
HPN,DTW,505.0,116.23463687150839
HPN,FLL,1097.0,180.1089655172414
HPN,MCO,972.0,164.06038647342996
HPN,ORD,738.0,154.0
HPN,PBI,1056.0,170.65346534653466
HPN,RSW,1102.0,183.425
HPN,TPA,1032.0,172.37988826815644
HRL,AUS,273.0,62.34285714285714
HRL,HOU,277.0,61.537551744529864
HRL,IAH,295.0,76.37564499484004
HSV,ATL,151.0,62.753007784854915
HSV,DFW,603.0,138.8761904761905
HSV,DTW,554.0,116.34883720930233
HSV,IAH,595.0,122.64945978391357
HSV,ORD,510.0,113.16666666666667
HYA,JFK,196.0,65.48333333333333
HYS,DEN,298.0,78.1542288557214
IAD,ATL,534.0,115.61419001218027
IAD,AUS,1297.0,215.02654867256638
IAD,BDL,326.0,83.18137254901961
IAD,BOS,413.0,92.49885057471265
IAD,CHS,441.0,111.0
IAD,CLE,288.0,79.0
IAD,CLT,322.0,92.0
IAD,DEN,1452.0,238.97158620689655
IAD,DFW,1172.0,204.1465892597968
IAD,DTW,383.0,100.73846153846154
IAD,EGE,1573.0,255.0
IAD,EWR,212.0,85.49376558603491
IAD,FLL,901.0,173.0
IAD,HDN,1582.0,258.3703703703704
IAD,HNL,4817.0,627.4345238095239
IAD,IAH,1190.0,204.01830863121185
IAD,JAC,1750.0,278.0
IAD,JFK,228.0,77.96856581532417
IAD,LAS,2065.0,313.8095238095238
IAD,LAX,2288.0,341.3684489147697
IAD,MCI,926.0,160.0
IAD,MCO,758.0,141.23659480375898
IAD,MDW,577.0,124.43548387096774
IAD,MIA,921.0,172.47530864197532
IAD,MSN,684.0,115.0
IAD,MSP,908.0,165.9064587973274
IAD,MSY,955.0,166.9879518072289
IAD,ORD,588.0,125.98028169014084
IAD,ORF,157.0,64.07228915662651
IAD,PDX,2327.0,344.4983606557377
IAD,PHX,1956.0,301.96944444444443
IAD,PWM,493.0,98.6923076923077
IAD,RDU,224.0,71.204
IAD,SAN,2253.0,333.78167641325535
IAD,SAT,1362.0,243.33333333333334
IAD,SDF,451.0,115.0
IAD,SEA,2306.0,351.9662745098039
IAD,SFO,2419.0,354.90820653529556
IAD,SJU,1571.0,227.635593220339
IAD,SMF,2358.0,350.0479704797048
IAD,STL,696.0,136.0
IAD,STT,1606.0,236.5340909090909
IAD,TPA,811.0,144.7024952015355
IAG,FLL,1176.0,176.55609756097562
IAG,MCO,1021.0,170.54545454545453
IAG,MYR,650.0,113.80152671755725
IAH,ABQ,744.0,139.7056856187291
IAH,AEX,190.0,59.49199573105656
IAH,AGS,821.0,115.0
IAH,AMA,517.0,107.66978193146417
IAH,ANC,3266.0,448.0
IAH,ASE,913.0,165.6375321336761
IAH,ATL,689.0,124.8015607580825
IAH,AUS,140.0,58.92245989304813
IAH,BFL,1428.0,233.625
IAH,BHM,562.0,106.5919228450874
IAH,BNA,657.0,118.8166238217652
IAH,BOI,1482.0,231.70639534883722
IAH,BOS,1597.0,230.19852034525277
IAH,BRO,308.0,76.33979885057471
IAH,BTR,253.0,66.61550468262227
IAH,BWI,1235.0,183.4904137235116
IAH,BZN,1385.0,214.27272727272728
IAH,CAE,878.0,139.80714285714285
IAH,CHS,925.0,148.33770491803278
IAH,CLE,1091.0,169.89710827168796
IAH,CLL,74.0,46.231070496083554
IAH,CLT,912.0,147.47303065580132
IAH,CMH,986.0,159.83248730964468
IAH,COS,809.0,146.8578947368421
IAH,CRP,201.0,64.066534914361
IAH,CRW,975.0,150.9057239057239
IAH,CVG,871.0,145.3590078328982
IAH,DCA,1208.0,182.47692307692307
IAH,DEN,862.0,154.46949435854575
IAH,DFW,224.0,76.53385643708225
IAH,DSM,802.0,140.30929791271348
IAH,DTW,1075.0,169.4485
IAH,ECP,572.0,108.28072625698324
IAH,EGE,934.0,177.064
IAH,ELP,667.0,124.69630281690141
IAH,EWR,1400.0,211.6543103448276
IAH,FLL,966.0,149.22151224707136
IAH,GJT,979.0,169.72727272727272
IAH,GPT,376.0,80.90692864529473
IAH,GRK,166.0,58.8421052631579
IAH,GRR,1042.0,163.5205047318612
IAH,GSP,837.0,135.83333333333334
IAH,GUC,886.0,152.22666666666666
IAH,HDN,985.0,174.21341463414635
IAH,HNL,3904.0,510.0824175824176
IAH,HOB,501.0,105.20918367346938
IAH,HRL,295.0,73.17245005257624
IAH,HSV,595.0,110.1797497155859
IAH,IAD,1190.0,184.07911172796668
IAH,ICT,542.0,108.3840155945419
IAH,IND,844.0,142.89672544080605
IAH,ISN,1330.0,216.5
IAH,JAC,1265.0,203.04705882352943
IAH,JAN,351.0,80.7461355529132
IAH,JAX,817.0,131.17441860465115
IAH,LAS,1222.0,201.22132421510724
IAH,LAX,1379.0,220.1989913847447
IAH,LBB,458.0,98.62907488986784
IAH,LCH,127.0,50.833513513513516
IAH,LEX,828.0,136.56953642384107
IAH,LFT,201.0,62.03663500678426
IAH,LGA,1416.0,211.17825020441538
IAH,LIT,374.0,85.74309045226131
IAH,LRD,301.0,75.2464046021093
IAH,MAF,429.0,94.78260869565217
IAH,MCI,643.0,123.8547418967587
IAH,MCO,854.0,141.39316534345875
IAH,MEM,468.0,99.70487364620939
IAH,MFE,316.0,78.57237936772047
IAH,MIA,964.0,148.75775775775776
IAH,MKE,984.0,162.28446115288222
IAH,MLU,262.0,68.31375
IAH,MOB,427.0,86.27559562137797
IAH,MSN,966.0,140.0
IAH,MSP,1034.0,170.42637492607923
IAH,MSY,305.0,71.88091128753884
IAH,MTJ,927.0,164.9747474747475
IAH,OAK,1628.0,239.0343137254902
IAH,OKC,395.0,91.2429614181439
IAH,OMA,781.0,137.79543292102758
IAH,ONT,1334.0,203.6341463414634
IAH,ORD,925.0,162.93340635268345
IAH,ORF,1201.0,178.2784090909091
IAH,PBI,956.0,147.3068181818182
IAH,PDX,1825.0,276.1138014527845
IAH,PHL,1325.0,200.47188449848025
IAH,PHX,1009.0,175.26917118512782
IAH,PIA,802.0,140.0
IAH,PIT,1117.0,167.94171779141104
IAH,PNS,489.0,93.98756218905473
IAH,PSP,1269.0,213.31914893617022
IAH,RAP,1058.0,173.0
IAH,RDU,1042.0,160.1153846153846
IAH,RIC,1157.0,175.3706896551724
IAH,RNO,1530.0,225.91666666666666
IAH,RSW,861.0,136.35602094240838
IAH,SAN,1303.0,204.44095238095238
IAH,SAT,191.0,64.78551912568307
IAH,SAV,851.0,137.4911838790932
IAH,SDF,788.0,139.22899159663865
IAH,SEA,1874.0,286.2997382198953
IAH,SFO,1635.0,255.23410641200545
IAH,SGF,513.0,110.0
IAH,SHV,192.0,61.712848297213625
IAH,SJC,1608.0,251.3
IAH,SJU,2007.0,263.2760180995475
IAH,SLC,1195.0,197.4647619047619
IAH,SMF,1609.0,252.5458579881657
IAH,SNA,1346.0,215.21075137446547
IAH,STL,667.0,128.02141900937082
IAH,STT,2070.0,289.95348837209303
IAH,TPA,787.0,127.36873315363881
IAH,TUL,429.0,93.29838709677419
IAH,TUS,936.0,161.44895591647332
IAH,TYR,163.0,57.98816568047337
IAH,TYS,771.0,129.40880503144655
IAH,VPS,528.0,100.947426067908
IAH,XNA,438.0,94.5272331154684
ICT,ATL,782.0,129.28150134048258
ICT,DAL,333.0,76.50537634408602
ICT,DEN,420.0,95.3959595959596
ICT,DFW,328.0,86.30223123732252
ICT,IAH,542.0,111.0
ICT,LAS,986.0,160.7967032967033
ICT,MDW,589.0,105.3179190751445
ICT,MSP,545.0,112.06040268456375
ICT,ORD,588.0,116.4812062937063
ICT,PHX,870.0,148.8593155893536
ICT,STL,392.0,78.88319672131148
IDA,DEN,458.0,95.920245398773
IDA,MSP,939.0,142.27272727272728
IDA,SLC,188.0,59.35871056241427
ILM,ATL,377.0,92.65919540229885
ILM,CLT,185.0,71.29160530191459
ILM,LGA,500.0,99.70731707317073
ILM,PHL,413.0,93.0
IMT,MSP,257.0,77.86033519553072
IMT,RHI,67.0,49.25503355704698
IND,ATL,432.0,97.03501762632197
IND,BOS,818.0,129.31530139103555
IND,BWI,516.0,95.16546018614271
IND,CLT,427.0,100.92203742203742
IND,DAL,755.0,132.40691489361703
IND,DCA,500.0,90.765625
IND,DEN,977.0,170.92998204667865
IND,DFW,761.0,144.20538922155689
IND,DTW,231.0,73.89901207464325
IND,EWR,645.0,123.92584514721919
IND,FLL,1005.0,161.45484949832775
IND,HOU,861.0,151.1157894736842
IND,IAH,844.0,158.94260869565218
IND,LAS,1590.0,242.4787685774947
IND,LAX,1814.0,277.3190519598906
IND,LGA,660.0,121.6065808297568
IND,MCI,451.0,91.26307922272048
IND,MCO,829.0,135.20228494623655
IND,MDW,162.0,63.955453149001535
IND,MSP,503.0,108.84875444839858
IND,ORD,177.0,72.61657189277011
IND,PHL,588.0,111.57894736842105
IND,PHX,1488.0,232.98977355734112
IND,RDU,489.0,96.11428571428571
IND,RSW,945.0,150.45454545454547
IND,SFO,1943.0,297.5967741935484
IND,SLC,1355.0,214.320987654321
IND,TPA,837.0,132.82467532467533
IND,XNA,497.0,110.0
INL,HIB,86.0,49.44897959183673
INL,MSP,255.0,71.45801526717557
ISN,BIL,284.0,50.0
ISN,DEN,576.0,119.82030338389731
ISN,IAH,1330.0,213.42857142857142
ISN,MSP,546.0,114.83431952662721
ISP,BWI,220.0,73.42089552238807
ISP,FLL,1092.0,182.05882352941177
ISP,MCO,971.0,165.026714158504
ISP,PBI,1052.0,173.46796657381614
ISP,TPA,1034.0,178.62725450901803
ITH,DTW,353.0,96.65919282511211
ITO,HNL,216.0,51.400847286665325
ITO,LAX,2449.0,306.45054945054943
ITO,OGG,121.0,41.0
JAC,ATL,1572.0,218.02654867256638
JAC,DEN,406.0,90.72964169381108
JAC,DFW,1047.0,168.59235668789808
JAC,EWR,1874.0,248.52
JAC,IAD,1750.0,233.125
